file,line,severity,type,description,code
src/BARQ.Application/Services/AccessibilityService.cs,32,High,TenantGap,Query without tenant filtering,.Where(a => a.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/AccessibilityService.cs,99,High,TenantGap,Query without tenant filtering,.Where(a => a.TenantId == _tenantProvider.GetTenantId() && a.PageUrl == pageUrl)
src/BARQ.Application/Services/AccessibilityService.cs,156,High,TenantGap,Query without tenant filtering,.Where(a => a.TenantId == _tenantProvider.GetTenantId() && a.Id == id)
src/BARQ.Application/Services/AccessibilityService.cs,194,High,TenantGap,Query without tenant filtering,.Where(a => a.TenantId == _tenantProvider.GetTenantId() && a.Id == id)
src/BARQ.Application/Services/AccessibilityService.cs,277,High,TenantGap,Query without tenant filtering,.Where(i => i.TenantId == _tenantProvider.GetTenantId() && i.Id == id)
src/BARQ.Application/Services/AccessibilityService.cs,336,High,TenantGap,Query without tenant filtering,.Where(i => i.TenantId == _tenantProvider.GetTenantId() && i.Id == id)
src/BARQ.Application/Services/AccessibilityService.cs,367,High,TenantGap,Query without tenant filtering,var query = _context.AccessibilityIssues.Where(i => i.TenantId == _tenantProvider.GetTenantId() && i.AccessibilityAuditId == auditId).AsQueryable();
src/BARQ.Application/Services/AccessibilityService.cs,415,High,TenantGap,Query without tenant filtering,".Where(i => i.TenantId == _tenantProvider.GetTenantId() && i.Severity == severity && i.Status == ""Open"")"
src/BARQ.Application/Services/AccessibilityService.cs,433,High,TenantGap,Query without tenant filtering,.Where(i => i.TenantId == _tenantProvider.GetTenantId() && i.Status == status)
src/BARQ.Application/Services/AccessibilityService.cs,451,High,TenantGap,Query without tenant filtering,.Where(i => i.TenantId == _tenantProvider.GetTenantId() && i.Id == id)
src/BARQ.Application/Services/AccessibilityService.cs,483,High,TenantGap,Query without tenant filtering,.Where(i => i.TenantId == _tenantProvider.GetTenantId() && i.Id == id)
src/BARQ.Application/Services/AccessibilityService.cs,516,High,TenantGap,Query without tenant filtering,.Where(i => i.TenantId == _tenantProvider.GetTenantId() && i.Id == id)
src/BARQ.Application/Services/AccessibilityService.cs,547,High,TenantGap,Query without tenant filtering,.Where(a => a.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/AccessibilityService.cs,550,High,TenantGap,Query without tenant filtering,.Where(i => i.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/AccessibilityService.cs,553,High,TenantGap,Query without tenant filtering,".Where(i => i.TenantId == _tenantProvider.GetTenantId() && i.Status == ""Open"")"
src/BARQ.Application/Services/AccessibilityService.cs,556,High,TenantGap,Query without tenant filtering,".Where(i => i.TenantId == _tenantProvider.GetTenantId() && i.Severity == ""Critical"" && i.Status == ""Open"")"
src/BARQ.Application/Services/AccessibilityService.cs,560,High,TenantGap,Query without tenant filtering,".Where(i => i.TenantId == _tenantProvider.GetTenantId() && i.Status == ""Open"")"
src/BARQ.Application/Services/AccessibilityService.cs,566,High,TenantGap,Query without tenant filtering,".Where(i => i.TenantId == _tenantProvider.GetTenantId() && i.Status == ""Open"")"
src/BARQ.Application/Services/AccessibilityService.cs,574,High,TenantGap,Query without tenant filtering,".Where(a => a.TenantId == _tenantProvider.GetTenantId() && a.Status == ""Completed"")"
src/BARQ.Application/Services/AccessibilityService.cs,600,High,TenantGap,Query without tenant filtering,.Where(a => a.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/AccessibilityService.cs,605,High,TenantGap,Query without tenant filtering,query = query.Where(a => a.PageUrl == pageUrl);
src/BARQ.Application/Services/AccessibilityService.cs,609,High,TenantGap,Query without tenant filtering,".Where(a => a.Status == ""Completed"")"
src/BARQ.Application/Services/AccessibilityService.cs,656,High,TenantGap,Query without tenant filtering,".Where(i => i.TenantId == _tenantProvider.GetTenantId() && i.Severity == ""Critical"" && i.Status == ""Open"")"
src/BARQ.Application/Services/AccessibilityService.cs,674,High,TenantGap,Query without tenant filtering,.Where(i => i.TenantId == _tenantProvider.GetTenantId() && issueIds.Contains(i.Id))
src/BARQ.Application/Services/AccessibilityService.cs,713,High,TenantGap,Query without tenant filtering,.Where(a => a.TenantId == _tenantProvider.GetTenantId() && a.Id == auditId)
src/BARQ.Application/Services/AccessibilityService.cs,718,High,TenantGap,Query without tenant filtering,.Where(i => i.TenantId == _tenantProvider.GetTenantId() && i.AccessibilityAuditId == auditId && !i.IsDeleted)
src/BARQ.Application/Services/AuditReportService.cs,67,High,TenantGap,Query without tenant filtering,.Where(r => r.TenantId == _tenantProvider.GetTenantId() && r.Id == Guid.Parse(reportId))
src/BARQ.Application/Services/AuditReportService.cs,82,High,TenantGap,Query without tenant filtering,.Where(r => r.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/AuditReportService.cs,87,High,TenantGap,Query without tenant filtering,query = query.Where(r => r.Status == request.Status);
src/BARQ.Application/Services/AuditReportService.cs,92,High,TenantGap,Query without tenant filtering,query = query.Where(r => r.Format == request.Format);
src/BARQ.Application/Services/AuditReportService.cs,107,High,TenantGap,Query without tenant filtering,query = query.Where(r => r.IsScheduled == request.IsScheduled.Value);
src/BARQ.Application/Services/AuditReportService.cs,112,High,TenantGap,Query without tenant filtering,query = query.Where(r => r.GeneratedBy == Guid.Parse(request.GeneratedBy));
src/BARQ.Application/Services/AuditReportService.cs,147,High,TenantGap,Query without tenant filtering,.Where(r => r.TenantId == _tenantProvider.GetTenantId() && r.Id == Guid.Parse(reportId))
src/BARQ.Application/Services/AuditReportService.cs,178,High,TenantGap,Query without tenant filtering,.Where(r => r.TenantId == _tenantProvider.GetTenantId() && r.Id == Guid.Parse(reportId))
src/BARQ.Application/Services/AuditReportService.cs,204,High,TenantGap,Query without tenant filtering,".Where(r => r.TenantId == _tenantProvider.GetTenantId() && r.Id == Guid.Parse(reportId) && r.Status == ""Completed"")"
src/BARQ.Application/Services/AuditReportService.cs,220,High,TenantGap,Query without tenant filtering,.Where(a => a.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/AuditReportService.cs,225,High,TenantGap,Query without tenant filtering,query = query.Where(a => a.EntityType == request.EntityType);
src/BARQ.Application/Services/AuditReportService.cs,235,High,TenantGap,Query without tenant filtering,query = query.Where(a => a.Action == request.Action);
src/BARQ.Application/Services/AuditReportService.cs,240,High,TenantGap,Query without tenant filtering,query = query.Where(a => a.UserId == Guid.Parse(request.UserId));
src/BARQ.Application/Services/AuditReportService.cs,255,High,TenantGap,Query without tenant filtering,query = query.Where(a => a.IpAddress == request.IpAddress);
src/BARQ.Application/Services/AuditReportService.cs,340,High,TenantGap,Query without tenant filtering,.Where(r => r.TenantId == _tenantProvider.GetTenantId() && r.IsScheduled && r.NextRunAt <= DateTime.UtcNow)
src/BARQ.Application/Services/AuditReportService.cs,380,High,TenantGap,Query without tenant filtering,.Where(r => r.TenantId == _tenantProvider.GetTenantId() && r.ExpiresAt <= DateTime.UtcNow)
src/BARQ.Application/Services/AuditReportService.cs,412,High,TenantGap,Query without tenant filtering,.Where(r => r.TenantId == _tenantProvider.GetTenantId() && r.Id == Guid.Parse(reportId))
src/BARQ.Application/Services/AuditReportService.cs,443,High,TenantGap,Query without tenant filtering,.Where(r => r.TenantId == _tenantProvider.GetTenantId() && r.Id == Guid.Parse(reportId))
src/BARQ.Application/Services/AuditService.cs,58,High,TenantGap,Query without tenant filtering,.Where(al => al.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/AuditService.cs,62,High,TenantGap,Query without tenant filtering,query = query.Where(al => al.EntityType == entityType);
src/BARQ.Application/Services/BillingService.cs,31,High,TenantGap,Query without tenant filtering,.Where(bp => bp.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/BillingService.cs,36,High,TenantGap,Query without tenant filtering,query = query.Where(bp => bp.TenantId == _tenantProvider.GetTenantId() && bp.IsActive);
src/BARQ.Application/Services/BillingService.cs,66,High,TenantGap,Query without tenant filtering,.Where(bp => bp.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/BillingService.cs,124,High,TenantGap,Query without tenant filtering,.Where(bp => bp.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/BillingService.cs,167,High,TenantGap,Query without tenant filtering,.Where(bp => bp.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/BillingService.cs,222,High,TenantGap,Query without tenant filtering,.Where(bp => bp.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/BillingService.cs,285,High,TenantGap,Query without tenant filtering,.Where(bp => bp.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/BillingService.cs,357,High,TenantGap,Query without tenant filtering,.Where(bp => bp.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/BillingService.cs,396,High,TenantGap,Query without tenant filtering,.Where(uq => uq.TenantId == tenantId && uq.IsActive)
src/BARQ.Application/Services/BillingService.cs,531,High,TenantGap,Query without tenant filtering,.Where(i => i.TenantId == tenantId);
src/BARQ.Application/Services/BillingService.cs,534,High,TenantGap,Query without tenant filtering,query = query.Where(i => i.TenantId == tenantId && i.InvoiceDate >= startDate.Value);
src/BARQ.Application/Services/BillingService.cs,537,High,TenantGap,Query without tenant filtering,query = query.Where(i => i.TenantId == tenantId && i.InvoiceDate <= endDate.Value);
src/BARQ.Application/Services/BillingService.cs,707,High,TenantGap,Query without tenant filtering,.Where(ur => ur.TenantId == tenantId);
src/BARQ.Application/Services/BillingService.cs,710,High,TenantGap,Query without tenant filtering,query = query.Where(ur => ur.TenantId == tenantId && ur.UsageType == usageType);
src/BARQ.Application/Services/BillingService.cs,713,High,TenantGap,Query without tenant filtering,query = query.Where(ur => ur.TenantId == tenantId && ur.RecordedAt >= startDate.Value);
src/BARQ.Application/Services/BillingService.cs,716,High,TenantGap,Query without tenant filtering,query = query.Where(ur => ur.TenantId == tenantId && ur.RecordedAt <= endDate.Value);
src/BARQ.Application/Services/BillingService.cs,746,High,TenantGap,Query without tenant filtering,".Where(ts => ts.TenantId == _tenantProvider.GetTenantId() && ts.Status == ""Active"" && ts.NextBillingDate <= DateTime.UtcNow)"
src/BARQ.Application/Services/BillingService.cs,784,High,TenantGap,Query without tenant filtering,".Where(i => i.TenantId == _tenantProvider.GetTenantId() && i.Status == ""Sent"" && i.DueDate < DateTime.UtcNow)"
src/BARQ.Application/Services/BillingService.cs,1066,High,TenantGap,Query without tenant filtering,.Where(uq => uq.TenantId == tenantId)
src/BARQ.Application/Services/BillingService.cs,1173,High,TenantGap,Query without tenant filtering,.Where(uq => uq.TenantId == tenantId && uq.OverageRate.HasValue)
src/BARQ.Application/Services/BillingService.cs,1225,High,TenantGap,Query without tenant filtering,".Where(i => i.TenantId == _tenantProvider.GetTenantId() && i.InvoiceNumber.StartsWith($""INV-{year:D4}-{month:D2}""))"
src/BARQ.Application/Services/EmailService.cs,104,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/EmailService.cs,131,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/EscalationService.cs,40,High,TenantGap,Query without tenant filtering,.Where(r => r.TenantId == tenantId)
src/BARQ.Application/Services/EscalationService.cs,45,High,TenantGap,Query without tenant filtering,query = query.Where(r => r.SlaPolicyId == slaPolicyId.Value);
src/BARQ.Application/Services/EscalationService.cs,68,High,TenantGap,Query without tenant filtering,.Where(r => r.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/EscalationService.cs,88,High,TenantGap,Query without tenant filtering,.Where(r => r.TenantId == _tenantProvider.GetTenantId() && r.Id == rule.Id)
src/BARQ.Application/Services/EscalationService.cs,110,High,TenantGap,Query without tenant filtering,.Where(r => r.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/EscalationService.cs,129,High,TenantGap,Query without tenant filtering,.Where(a => a.TenantId == tenantId)
src/BARQ.Application/Services/EscalationService.cs,134,High,TenantGap,Query without tenant filtering,query = query.Where(a => a.SlaViolationId == violationId.Value);
src/BARQ.Application/Services/EscalationService.cs,169,High,TenantGap,Query without tenant filtering,.Where(a => a.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/EscalationService.cs,193,High,TenantGap,Query without tenant filtering,".Where(v => v.TenantId == _tenantProvider.GetTenantId() && v.Status == ""Open"")"
src/BARQ.Application/Services/EscalationService.cs,205,High,TenantGap,Query without tenant filtering,".Where(a => a.TenantId == _tenantProvider.GetTenantId() && a.Status == ""Pending"" &&"
src/BARQ.Application/Services/EscalationService.cs,221,High,TenantGap,Query without tenant filtering,.Where(a => a.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/EscalationService.cs,277,High,TenantGap,Query without tenant filtering,.Where(v => v.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/EscalationService.cs,287,High,TenantGap,Query without tenant filtering,.Where(r => r.Level == nextEscalationLevel)
src/BARQ.Application/Services/EscalationService.cs,300,High,TenantGap,Query without tenant filtering,.Where(r => r.Level == nextEscalationLevel && r.IsActive)
src/BARQ.Application/Services/EscalationService.cs,387,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/EscalationService.cs,403,High,TenantGap,Query without tenant filtering,.Where(u => u.TenantId == tenantId && u.UserRoles.Any(ur => ur.Role.Name == backupRole))
src/BARQ.Application/Services/EscalationService.cs,433,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/FeatureFlagService.cs,29,High,TenantGap,Query without tenant filtering,.Where(f => f.TenantId == _tenantProvider.GetTenantId() && !f.IsDeleted);
src/BARQ.Application/Services/FeatureFlagService.cs,61,High,TenantGap,Query without tenant filtering,.Where(f => f.TenantId == _tenantProvider.GetTenantId() && f.Id == id && !f.IsDeleted)
src/BARQ.Application/Services/FeatureFlagService.cs,81,High,TenantGap,Query without tenant filtering,.Where(f => f.TenantId == _tenantProvider.GetTenantId() && f.Name == name && !f.IsDeleted)
src/BARQ.Application/Services/FeatureFlagService.cs,130,High,TenantGap,Query without tenant filtering,.Where(f => f.TenantId == _tenantProvider.GetTenantId() && f.Id == id && !f.IsDeleted)
src/BARQ.Application/Services/FeatureFlagService.cs,160,High,TenantGap,Query without tenant filtering,.Where(f => f.TenantId == _tenantProvider.GetTenantId() && f.Id == id)
src/BARQ.Application/Services/FeatureFlagService.cs,177,High,TenantGap,Query without tenant filtering,.Where(f => f.TenantId == _tenantProvider.GetTenantId() && f.Id == id)
src/BARQ.Application/Services/FeatureFlagService.cs,194,High,TenantGap,Query without tenant filtering,.Where(f => f.TenantId == _tenantProvider.GetTenantId() && f.Name == featureName && !f.IsDeleted)
src/BARQ.Application/Services/FeatureFlagService.cs,195,High,TenantGap,Query without tenant filtering,.Where(f => environment == null || f.Environment == environment)
src/BARQ.Application/Services/FeatureFlagService.cs,204,High,TenantGap,Query without tenant filtering,.Where(f => f.TenantId == _tenantProvider.GetTenantId() && f.Environment == environment && !f.IsDeleted)
src/BARQ.Application/Services/FeatureFlagService.cs,214,High,TenantGap,Query without tenant filtering,.Where(f => f.TenantId == _tenantProvider.GetTenantId() && f.Category == category && !f.IsDeleted)
src/BARQ.Application/Services/FileAttachmentService.cs,128,High,TenantGap,Query without tenant filtering,.Where(f => f.TenantId == _tenantProvider.GetTenantId() || f.IsPublic);
src/BARQ.Application/Services/FileAttachmentService.cs,131,High,TenantGap,Query without tenant filtering,query = query.Where(f => f.Status == request.Status);
src/BARQ.Application/Services/FileAttachmentService.cs,149,High,TenantGap,Query without tenant filtering,query = query.Where(f => f.IsPublic == request.IsPublic.Value);
src/BARQ.Application/Services/FileAttachmentService.cs,177,High,TenantGap,Query without tenant filtering,.Where(f => f.TenantId == _tenantProvider.GetTenantId() && f.Id == fileGuid)
src/BARQ.Application/Services/FileAttachmentService.cs,202,High,TenantGap,Query without tenant filtering,.Where(f => f.TenantId == _tenantProvider.GetTenantId() && f.Id == fileGuid)
src/BARQ.Application/Services/FileAttachmentService.cs,225,High,TenantGap,Query without tenant filtering,.Where(f => f.TenantId == _tenantProvider.GetTenantId() && f.Id == fileGuid)
src/BARQ.Application/Services/FileAttachmentService.cs,272,High,TenantGap,Query without tenant filtering,.Where(f => f.TenantId == _tenantProvider.GetTenantId() && f.Id == fileGuid)
src/BARQ.Application/Services/FileAttachmentService.cs,289,High,TenantGap,Query without tenant filtering,.Where(f => f.TenantId == _tenantProvider.GetTenantId() && f.Id == fileGuid)
src/BARQ.Application/Services/FileAttachmentService.cs,292,High,TenantGap,Query without tenant filtering,.Where(q => q.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/FileAttachmentService.cs,318,High,TenantGap,Query without tenant filtering,.Where(f => f.TenantId == _tenantProvider.GetTenantId() && f.Id == fileGuid)
src/BARQ.Application/Services/FileAttachmentService.cs,336,High,TenantGap,Query without tenant filtering,.Where(f => f.TenantId == _tenantProvider.GetTenantId() && f.Id == fileGuid)
src/BARQ.Application/Services/FileAttachmentService.cs,350,High,TenantGap,Query without tenant filtering,.Where(f => f.TenantId == _tenantProvider.GetTenantId() && f.Id == fileGuid)
src/BARQ.Application/Services/FileAttachmentService.cs,371,High,TenantGap,Query without tenant filtering,".Where(f => f.TenantId == _tenantProvider.GetTenantId() && f.ExpiresAt.HasValue && f.ExpiresAt.Value <= DateTime.UtcNow && f.Status != ""Deleted"")"
src/BARQ.Application/Services/FileAttachmentService.cs,380,High,TenantGap,Query without tenant filtering,".Where(f => f.TenantId == _tenantProvider.GetTenantId() && f.ExpiresAt.HasValue && f.ExpiresAt.Value <= DateTime.UtcNow && f.Status != ""Deleted"")"
src/BARQ.Application/Services/FileAttachmentService.cs,402,High,TenantGap,Query without tenant filtering,.Where(f => f.TenantId == _tenantProvider.GetTenantId() && f.Id == fileGuid)
src/BARQ.Application/Services/FileAttachmentService.cs,417,High,TenantGap,Query without tenant filtering,".Where(f => f.Status == ""Quarantined"")"
src/BARQ.Application/Services/FileAttachmentService.cs,450,High,TenantGap,Query without tenant filtering,.Where(f => f.TenantId == _tenantProvider.GetTenantId() && f.Id == fileId)
src/BARQ.Application/Services/ImpersonationService.cs,26,High,TenantGap,Query without tenant filtering,.Where(s => s.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/ImpersonationService.cs,61,High,TenantGap,Query without tenant filtering,.Where(s => s.TenantId == _tenantProvider.GetTenantId() && s.Id == id)
src/BARQ.Application/Services/ImpersonationService.cs,121,High,TenantGap,Query without tenant filtering,".Where(s => s.TenantId == _tenantProvider.GetTenantId() && s.Id == sessionId && s.Status == ""Active"")"
src/BARQ.Application/Services/ImpersonationService.cs,152,High,TenantGap,Query without tenant filtering,".Where(s => s.TenantId == _tenantProvider.GetTenantId() && s.SessionToken == token && s.Status == ""Active"" && s.ExpiresAt > DateTime.UtcNow)"
src/BARQ.Application/Services/ImpersonationService.cs,172,High,TenantGap,Query without tenant filtering,".Where(s => s.TenantId == _tenantProvider.GetTenantId() && s.SessionToken == token && s.Status == ""Active"" && s.ExpiresAt > DateTime.UtcNow)"
src/BARQ.Application/Services/ImpersonationService.cs,233,High,TenantGap,Query without tenant filtering,".Where(s => s.TenantId == _tenantProvider.GetTenantId() && s.Status == ""Active"" && s.ExpiresAt > DateTime.UtcNow)"
src/BARQ.Application/Services/ImpersonationService.cs,261,High,TenantGap,Query without tenant filtering,.Where(a => a.ImpersonationSessionId == sessionId)
src/BARQ.Application/Services/ImpersonationService.cs,311,High,TenantGap,Query without tenant filtering,.Where(u => u.TenantId == tenantId && u.Id == userId && !u.IsDeleted)
src/BARQ.Application/Services/ImpersonationService.cs,318,High,TenantGap,Query without tenant filtering,".Where(s => s.TenantId == tenantId && s.TargetUserId == userId && s.Status == ""Active"")"
src/BARQ.Application/Services/ImpersonationService.cs,335,High,TenantGap,Query without tenant filtering,.Where(s => s.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/ImpersonationService.cs,339,High,TenantGap,Query without tenant filtering,".Where(s => s.TenantId == _tenantProvider.GetTenantId() && s.Status == ""Active"")"
src/BARQ.Application/Services/ImpersonationService.cs,343,High,TenantGap,Query without tenant filtering,.Where(s => s.TenantId == _tenantProvider.GetTenantId() && s.StartedAt.Date == DateTime.UtcNow.Date)
src/BARQ.Application/Services/ImpersonationService.cs,347,High,TenantGap,Query without tenant filtering,.Where(s => s.TenantId == _tenantProvider.GetTenantId() && s.EndedAt.HasValue)
src/BARQ.Application/Services/LanguageService.cs,401,High,TenantGap,Query without tenant filtering,.Where(l => l.Direction == direction && l.IsEnabled)
src/BARQ.Application/Services/NotificationPreferenceService.cs,42,High,TenantGap,Query without tenant filtering,.Where(p => p.TenantId == _tenantProvider.GetTenantId() && p.UserId == userGuid)
src/BARQ.Application/Services/NotificationPreferenceService.cs,204,High,TenantGap,Query without tenant filtering,.Where(p => p.TenantId == _tenantProvider.GetTenantId() && p.UserId == userGuid)
src/BARQ.Application/Services/NotificationService.cs,38,High,TenantGap,Query without tenant filtering,.Where(n => n.TenantId == tenantId)
src/BARQ.Application/Services/NotificationService.cs,43,High,TenantGap,Query without tenant filtering,query = query.Where(n => n.UserId == request.UserId.Value);
src/BARQ.Application/Services/NotificationService.cs,48,High,TenantGap,Query without tenant filtering,query = query.Where(n => n.Type == request.Type);
src/BARQ.Application/Services/NotificationService.cs,53,High,TenantGap,Query without tenant filtering,query = query.Where(n => n.IsRead == request.IsRead.Value);
src/BARQ.Application/Services/NotificationService.cs,93,High,TenantGap,Query without tenant filtering,.Where(n => n.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/NotificationService.cs,172,High,TenantGap,Query without tenant filtering,.Where(n => n.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/NotificationService.cs,189,High,TenantGap,Query without tenant filtering,.Where(n => n.TenantId == _tenantProvider.GetTenantId() && request.NotificationIds.Contains(n.Id))
src/BARQ.Application/Services/NotificationService.cs,206,High,TenantGap,Query without tenant filtering,.Where(n => n.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/NotificationService.cs,220,High,TenantGap,Query without tenant filtering,.Where(u => u.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/NotificationService.cs,225,High,TenantGap,Query without tenant filtering,.Where(n => n.TenantId == user.TenantId && n.UserId == userId && !n.IsRead)
src/BARQ.Application/Services/NotificationService.cs,258,High,TenantGap,Query without tenant filtering,.Where(u => u.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/NotificationService.cs,263,High,TenantGap,Query without tenant filtering,.Where(n => n.TenantId == user.TenantId && n.UserId == userId)
src/BARQ.Application/Services/NotificationService.cs,289,High,TenantGap,Query without tenant filtering,.Where(u => u.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/NotificationService.cs,294,High,TenantGap,Query without tenant filtering,.Where(n => n.TenantId == user.TenantId && n.UserId == userId)
src/BARQ.Application/Services/NotificationService.cs,299,High,TenantGap,Query without tenant filtering,query = query.Where(n => n.Category == request.Category);
src/BARQ.Application/Services/NotificationService.cs,304,High,TenantGap,Query without tenant filtering,query = query.Where(n => n.Type == request.Type);
src/BARQ.Application/Services/NotificationService.cs,309,High,TenantGap,Query without tenant filtering,query = query.Where(n => n.IsRead == request.IsRead.Value);
src/BARQ.Application/Services/NotificationService.cs,314,High,TenantGap,Query without tenant filtering,query = query.Where(n => n.Priority == request.Priority);
src/BARQ.Application/Services/NotificationService.cs,366,High,TenantGap,Query without tenant filtering,.Where(u => u.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/NotificationService.cs,371,High,TenantGap,Query without tenant filtering,.Where(n => n.TenantId == user.TenantId && n.UserId == userId)
src/BARQ.Application/Services/NotificationService.cs,391,High,TenantGap,Query without tenant filtering,.Where(n => n.UserId == userId && notificationIds.Contains(n.Id))
src/BARQ.Application/Services/NotificationService.cs,421,High,TenantGap,Query without tenant filtering,.Where(u => u.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/NotificationService.cs,426,High,TenantGap,Query without tenant filtering,.Where(n => n.TenantId == user.TenantId && n.UserId == userId && n.RequiresAction && !n.IsRead)
src/BARQ.Application/Services/NotificationService.cs,455,High,TenantGap,Query without tenant filtering,.Where(u => u.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/NotificationService.cs,491,High,TenantGap,Query without tenant filtering,.Where(u => u.TenantId == _tenantProvider.GetTenantId() && userIds.Contains(u.Id))
src/BARQ.Application/Services/ProjectService.cs,25,High,TenantGap,Query without tenant filtering,.Where(p => p.TenantId == tenantId)
src/BARQ.Application/Services/ProjectService.cs,86,High,TenantGap,Query without tenant filtering,.Where(p => p.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/ProjectService.cs,250,High,TenantGap,Query without tenant filtering,.Where(p => p.TenantId == tenantId && p.IsTemplate)
src/BARQ.Application/Services/SlaService.cs,27,High,TenantGap,Query without tenant filtering,.Where(s => s.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/SlaService.cs,76,High,TenantGap,Query without tenant filtering,.Where(s => s.TenantId == _tenantProvider.GetTenantId() && s.Id == slaPolicy.Id)
src/BARQ.Application/Services/SlaService.cs,101,High,TenantGap,Query without tenant filtering,.Where(s => s.TenantId == _tenantProvider.GetTenantId() && s.Id == id)
src/BARQ.Application/Services/SlaService.cs,117,High,TenantGap,Query without tenant filtering,.Where(v => v.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/SlaService.cs,124,High,TenantGap,Query without tenant filtering,query = query.Where(v => v.Status == status);
src/BARQ.Application/Services/SlaService.cs,168,High,TenantGap,Query without tenant filtering,.Where(v => v.TenantId == _tenantProvider.GetTenantId() && v.Id == violation.Id)
src/BARQ.Application/Services/SlaService.cs,245,High,TenantGap,Query without tenant filtering,.Where(t => t.TenantId == _tenantProvider.GetTenantId() && t.Id == taskId)
src/BARQ.Application/Services/SlaService.cs,248,High,TenantGap,Query without tenant filtering,.Where(s => s.TenantId == _tenantProvider.GetTenantId() && s.Id == slaPolicyId)
src/BARQ.Application/Services/SlaService.cs,261,High,TenantGap,Query without tenant filtering,.Where(p => p.TenantId == _tenantProvider.GetTenantId() && p.IsActive)
src/BARQ.Application/Services/SystemHealthService.cs,59,High,TenantGap,Query without tenant filtering,.Where(h => h.Id == id && !h.IsDeleted && h.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/SystemHealthService.cs,108,High,TenantGap,Query without tenant filtering,.Where(h => h.Component == component && !h.IsDeleted && h.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/SystemHealthService.cs,158,High,TenantGap,Query without tenant filtering,.Where(h => h.Status == status && !h.IsDeleted && h.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/SystemHealthService.cs,208,High,TenantGap,Query without tenant filtering,.Where(h => h.Component == component && !h.IsDeleted && h.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/SystemHealthService.cs,265,High,TenantGap,Query without tenant filtering,".Where(h => h.Status == ""Healthy"" && !h.IsDeleted && h.TenantId == _tenantProvider.GetTenantId())"
src/BARQ.Application/Services/SystemHealthService.cs,269,High,TenantGap,Query without tenant filtering,".Where(h => h.Status != ""Healthy"" && !h.IsDeleted && h.TenantId == _tenantProvider.GetTenantId())"
src/BARQ.Application/Services/SystemHealthService.cs,277,High,TenantGap,Query without tenant filtering,.Where(h => !h.IsDeleted && h.TenantId == _tenantProvider.GetTenantId())
src/BARQ.Application/Services/SystemHealthService.cs,283,High,TenantGap,Query without tenant filtering,.Where(h => !h.IsDeleted && h.TenantId == _tenantProvider.GetTenantId())
